dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,Big4
2016-03-23T03:16:05Z,2018-06-04T07:48:22Z,100 Washington St,Fast Food Restaurant and Burger Joint,Dorchester,US,us/ma/dorchester/100washingtonst/-2061630068,42.30616,-71.080246,Burger King,2121,MA,Burger King
2017-01-12T19:06:36Z,2018-06-04T07:48:22Z,944 Bennington St,Fast Food,Boston,US,us/ma/boston/944benningtonst/-2061630068,42.386021,-71.008839,Burger King,2128,MA,Burger King
2016-08-22T22:20:54Z,2018-06-04T07:48:22Z,4594 Washington St,Fast food restaurants,Roslindale,US,us/ma/roslindale/4594washingtonst/-2061630068,42.276307,-71.13934300000001,Burger King,2131,MA,Burger King
2015-11-15T18:14:53Z,2018-06-03T09:47:10Z,2485 S University Blvd,Fast Food Restaurant,Denver,US,us/co/denver/2485suniversityblvd/-791445730,39.671786,-104.95973799999999,Wendy's,80210,CO,Wendys
2016-06-08T16:32:34Z,2018-06-03T09:47:10Z,2070 S Federal Blvd,Fast Food,Denver,US,us/co/denver/2070sfederalblvd/-791445730,39.679445,-105.02437900000001,Wendy's,80219,CO,Wendys
2017-06-24T02:25:37Z,2018-06-03T09:47:10Z,2681 E 120th Ave,Fast Food,Denver,US,us/co/denver/2681e120thave/-791445730,39.914446999999996,-104.95386,Wendy's,80233,CO,Wendys
2015-10-24T00:29:14Z,2018-06-03T09:47:09Z,25607 Conifer Rd,Fast Food Restaurant and Burger Joint,Conifer,US,us/co/conifer/25607coniferrd/-791445730,39.542989,-105.292924,Wendy's,80433,CO,Wendys
2015-10-24T00:27:49Z,2018-06-03T09:47:09Z,101 N Main St,Fast Food Restaurant,Delta,US,us/co/delta/101nmainst/-791445730,38.747203000000006,-108.070788,Wendy's,81416,CO,Wendys
2015-11-07T12:08:22Z,2018-06-03T09:47:07Z,4611 Milestone Ln,Fast Food Restaurant and Burger Joint,Castle Rock,US,us/co/castlerock/4611milestoneln/-791445730,39.407717,-104.86379199999999,Wendy's,80104,CO,Wendys
2015-12-02T19:47:04Z,2018-06-03T09:47:07Z,1151 N Colorado Ave,Fast Food Restaurant,Brush,US,us/co/brush/1151ncoloradoave/-791445730,40.271699,-103.621765,Wendy's,80723,CO,Wendys
2017-06-19T15:24:50Z,2018-06-03T09:47:06Z,3435 Salida St,Fast Food,Aurora,US,us/co/aurora/3435salidast/-791445730,39.764532,-104.77331,Wendy's,80011,CO,Wendys
2017-07-24T21:46:58Z,2018-06-03T09:46:39Z,1425 Missouri Blvd,Fast Food Restaurants,Jefferson City,US,us/mo/jeffersoncity/1425missouriblvd/-1161002137,38.578329,-92.19256,McDonald's,65109,MO,McDonalds
2017-07-18T03:13:21Z,2018-06-03T09:46:16Z,1600 Richmond Ave,Fast Food,Point Pleasant Beach,US,us/nj/pointpleasantbeach/1600richmondave/-2061630068,40.081803,-74.04781,Burger King,8742,NJ,Burger King
2017-06-27T06:13:20Z,2018-06-03T09:46:15Z,15 Newman Springs Rd,Fast Food Restaurant,Eatontown,US,us/nj/eatontown/15newmanspringsrd/-2061630068,40.336635,-74.075661,Burger King,7724,NJ,Burger King
2017-06-27T05:46:31Z,2018-06-03T09:46:14Z,131 S Black Horse Pike,Fast Food Restaurant,Williamstown,US,us/nj/williamstown/131sblackhorsepike/-2061630068,39.687303,-74.990954,Burger King,8094,NJ,Burger King
2017-07-20T15:07:51Z,2018-06-03T09:46:13Z,1200 South Ave,Fast Food Restaurant,Plainfield,US,us/nj/plainfield/1200southave/-2061630068,40.630062,-74.400391,Burger King,7062,NJ,Burger King
2016-03-30T04:05:02Z,2018-06-03T09:46:11Z,100 Franklin Ave,Fast Food Restaurant,Nutley,US,us/nj/nutley/100franklinave/-2061630068,40.811727000000005,-74.164904,Burger King,7110,NJ,Burger King
2016-04-06T03:33:47Z,2018-06-03T09:46:09Z,320 Highland St,Fast Food Restaurants,Plymouth,US,us/nh/plymouth/320highlandst/-2061630068,43.769262,-71.718784,Burger King,3264,NH,Burger King
2015-10-23T02:58:08Z,2018-06-03T09:46:08Z,283 Amherst St,Fast Food Restaurants,Nashua,US,us/nh/nashua/283amherstst/-2061630068,42.780232,-71.499555,Burger King,3063,NH,Burger King
2017-06-27T10:02:37Z,2018-06-03T09:46:06Z,623 2nd St,Fast Food Restaurant,Manchester,US,us/nh/manchester/6232ndst/-2061630068,42.973092,-71.47663100000001,Burger King,3102,NH,Burger King
2015-10-24T00:08:34Z,2018-06-03T09:46:05Z,603 Lafayette Rd,Fast Food Restaurants,Hampton,US,us/nh/hampton/603lafayetterd/-2061630068,42.944805,-70.834571,Burger King,3842,NH,Burger King
2015-11-07T11:57:32Z,2018-06-03T09:46:03Z,324 Washington St,Fast Food Restaurant and Burger Joint,Claremont,US,us/nh/claremont/324washingtonst/-2061630068,43.366032000000004,-72.321175,Burger King,3743,NH,Burger King
2017-07-19T21:53:04Z,2018-06-03T09:46:03Z,970 Washington St,Fast Food Restaurant,Blair,US,us/ne/blair/970washingtonst/-2061630068,41.543715999999996,-96.12630300000001,Burger King,68008,NE,Burger King
2016-03-31T02:43:14Z,2018-06-03T09:46:02Z,7606 N 30th St,Fast Food Restaurants,Omaha,US,us/ne/omaha/7606n30thst/-2061630068,41.328993,-95.958349,Burger King,68112,NE,Burger King
2015-10-23T23:18:58Z,2018-06-03T09:45:57Z,4313 S 24th St,Fast Food Restaurant,Omaha,US,us/ne/omaha/4313s24thst/-2061630068,41.216946,-95.94704399999999,Burger King,68107,NE,Burger King
2015-11-12T18:51:02Z,2018-06-03T09:45:56Z,3222 N 90th St,Fast Food Restaurants,Omaha,US,us/ne/omaha/3222n90thst/-2061630068,41.288493,-96.053104,Burger King,68134,NE,Burger King
2016-04-06T02:45:05Z,2018-06-03T09:45:56Z,3627 S Lincoln Ave,Fast Food Restaurants,York,US,us/ne/york/3627slincolnave/-2061630068,40.829927000000005,-97.597503,Burger King,68467,NE,Burger King
2015-07-14T21:22:10Z,2018-06-03T09:45:56Z,3810 Old Cheney Rd,Fast Food Restaurants,Lincoln,US,us/ne/lincoln/3810oldcheneyrd/-2061630068,40.755359000000006,-96.665125,Burger King,68516,NE,Burger King
2016-03-23T03:09:03Z,2018-06-03T09:45:34Z,6290 Sheridan Blvd,Fast Food,Arvada,US,us/co/arvada/6290sheridanblvd/-791445730,39.809963,-105.05261499999999,Wendy's,80003,CO,Wendys
2016-03-29T04:53:59Z,2018-06-03T09:45:33Z,2955 N Main St,Fast Food Restaurant,Walnut Creek,US,us/ca/walnutcreek/2955nmainst/-791445730,37.927425,-122.062767,Wendy's,94597,CA,Wendys
2015-11-23T18:39:54Z,2018-06-03T09:45:25Z,215 W Jackson St,Fast Food,Hayward,US,us/ca/hayward/215wjacksonst/-864103396,37.652775,-122.08971499999998,Taco Bell,94544,CA,Taco Bell
2015-11-16T18:22:18Z,2018-06-03T09:44:17Z,770 W Chapman Ave,Fast Food Restaurant and American Restaurant,Placentia,US,us/ca/placentia/770wchapmanave/-1161002137,33.873484999999995,-117.87865500000001,McDonald's,92870,CA,McDonalds
2016-04-02T05:46:30Z,2018-06-03T09:44:17Z,7632 Sunrise Blvd,Fast Food,Citrus Heights,US,us/ca/citrusheights/7632sunriseblvd/-1161002137,38.704734,-121.27123300000001,McDonald's,95610,CA,McDonalds
2015-10-23T02:55:13Z,2018-06-03T09:44:17Z,7850 Lichen Dr,Fast Food Restaurant,Citrus Heights,US,us/ca/citrusheights/7850lichendr/-1161002137,38.707941,-121.312525,McDonald's,95621,CA,McDonalds
2015-10-23T03:21:23Z,2018-06-03T09:44:16Z,7411 Madison Ave,Fast Food,Citrus Heights,US,us/ca/citrusheights/7411madisonave/-1161002137,38.664058000000004,-121.291145,McDonald's,95610,CA,McDonalds
2016-03-22T04:10:07Z,2018-06-03T09:44:15Z,730 Stanyan St,Fast Food Restaurant,San Francisco,US,us/ca/sanfrancisco/730stanyanst/-1161002137,37.768298,-122.453372,McDonald's,94117,CA,McDonalds
2017-07-18T03:07:46Z,2018-06-03T09:44:13Z,7123 Crenshaw Blvd,Fast Food Restaurants,Los Angeles,US,us/ca/losangeles/7123crenshawblvd/-1161002137,33.975041999999995,-118.33088899999998,McDonald's,90043,CA,McDonalds
2016-03-26T04:34:29Z,2018-06-03T09:44:13Z,7140 Miramar Rd,Fast Food,San Diego,US,us/ca/sandiego/7140miramarrd/-1161002137,32.880762,-117.159458,McDonald's,92121,CA,McDonalds
2016-04-02T05:46:02Z,2018-06-03T09:44:12Z,7025 N Ingram Ave,Fast Food Restaurant,Fresno,US,us/ca/fresno/7025ningramave/-1161002137,36.837453000000004,-119.80273600000001,McDonald's,93650,CA,McDonalds
2016-03-27T05:36:16Z,2018-06-03T09:44:12Z,7035 N Marks Ave,Fast Food Restaurants,Fresno,US,us/ca/fresno/7035nmarksave/-1161002137,36.837705,-119.84753500000001,McDonald's,93711,CA,McDonalds
2015-10-23T00:23:50Z,2018-06-03T09:44:12Z,705 Merced Mall,Fast Food Restaurant,Merced,US,us/ca/merced/705mercedmall/-1161002137,37.320284,-120.485083,McDonald's,95348,CA,McDonalds
2015-11-02T17:04:40Z,2018-06-03T09:44:11Z,700 W Coast Hwy,Fast Food,Newport Beach,US,us/ca/newportbeach/700wcoasthwy/-1161002137,33.6161,-117.91113700000001,McDonald's,92663,CA,McDonalds
2015-10-23T04:11:38Z,2018-06-03T09:44:09Z,6945 Linda Vista Rd,Fast Food Restaurant Linda Vista,San Diego,US,us/ca/sandiego/6945lindavistard/-1161002137,32.785707,-117.17011299999999,McDonald's,92111,CA,McDonalds
2016-04-17T09:11:20Z,2018-06-03T09:44:08Z,690 S Alameda St,Fast Food Restaurant,Los Angeles,US,us/ca/losangeles/690salamedast/-1161002137,34.035275,-118.238184,McDonald's,90021,CA,McDonalds
2015-10-23T03:24:55Z,2018-06-03T09:44:07Z,669 E Nees Ave,Fast Food Restaurant,Fresno,US,us/ca/fresno/669eneesave/-1161002137,36.851734,-119.77295,McDonald's,93720,CA,McDonalds
2016-03-29T04:42:53Z,2018-06-03T09:44:07Z,6800 Santa Rita Rd,Fast Food Restaurant,Pleasanton,US,us/ca/pleasanton/6800santaritard/-1161002137,37.700484,-121.871175,McDonald's,94588,CA,McDonalds
2016-03-23T03:22:19Z,2018-06-03T09:44:06Z,6510 Foothill Blvd,Fast Food Restaurant,Tujunga,US,us/ca/tujunga/6510foothillblvd/-1161002137,34.244856,-118.274174,McDonald's,91042,CA,McDonalds
2016-03-30T04:26:10Z,2018-06-03T09:44:06Z,6561 Edinger Ave,Fast Food Restaurants,Huntington Beach,US,us/ca/huntingtonbeach/6561edingerave/-1161002137,33.73055,-118.01431000000001,McDonald's,92647,CA,McDonalds
2015-10-23T02:43:25Z,2018-06-03T09:44:04Z,64 Ramona Expy,Fast Food Restaurant,Perris,US,us/ca/perris/64ramonaexpy/-1161002137,33.844637,-117.22463300000001,McDonald's,92571,CA,McDonalds
2015-10-23T02:54:40Z,2018-06-03T09:43:51Z,2606 E Palmdale Blvd,Fast Food,Palmdale,US,us/ca/palmdale/2606epalmdaleblvd/-2061630068,34.580116,-118.082779,Burger King,93550,CA,Burger King
2015-10-20T02:01:55Z,2018-06-03T09:43:13Z,6021 Central Ave,Fast Food Restaurant,El Cerrito,US,us/ca/elcerrito/6021centralave/-2061630068,37.902279,-122.30413999999999,Burger King,94530,CA,Burger King
2016-03-29T05:13:44Z,2018-06-03T09:43:11Z,6921 Regional St,Fast Food,Dublin,US,us/ca/dublin/6921regionalst/-2061630068,37.702126,-121.93328799999999,Burger King,94568,CA,Burger King
2016-03-23T03:13:19Z,2018-06-03T09:43:08Z,898 John Daly Blvd,Fast Food,Daly City,US,us/ca/dalycity/898johndalyblvd/-2061630068,37.700032,-122.48971100000001,Burger King,94015,CA,Burger King
2016-11-08T02:37:08Z,2018-06-03T09:43:06Z,1011 Bridge St,Fast Food Restaurants,Colusa,US,us/ca/colusa/1011bridgest/-2061630068,39.205201,-122.00401799999999,Burger King,95932,CA,Burger King
2015-10-23T22:08:25Z,2018-06-03T09:43:05Z,156 E Polk St,Fast Food Restaurant,Coalinga,US,us/ca/coalinga/156epolkst/-2061630068,36.136523,-120.36066399999999,Burger King,93210,CA,Burger King
2015-11-02T16:50:51Z,2018-06-03T09:42:52Z,1915 Arden Way,Fast Food Restaurants,Sacramento,US,us/ca/sacramento/1915ardenway/-2061630068,38.597312,-121.422214,Burger King,95815,CA,Burger King
2015-10-23T23:55:42Z,2018-06-03T09:42:52Z,2714 El Centro Rd,Fast Food Restaurants,Sacramento,US,us/ca/sacramento/2714elcentrord/-2061630068,38.61533,-121.53876499999998,Burger King,95833,CA,Burger King
2016-06-20T15:40:11Z,2018-06-03T09:42:51Z,5121 Foothills Blvd,Fast Food Restaurants,Roseville,US,us/ca/roseville/5121foothillsblvd/-2061630068,38.761990999999995,-121.31044399999999,Burger King,95747,CA,Burger King
2017-07-18T03:05:12Z,2018-06-03T09:42:50Z,27400 Hawthorne Blvd,Fast Food,Palos Verdes Peninsula,US,us/ca/palosverdespeninsula/27400hawthorneblvd/-2061630068,33.776283,-118.37631599999999,Burger King,90274,CA,Burger King
2015-10-23T00:42:13Z,2018-06-03T09:42:47Z,1361 W Foothill Blvd,Fast Food Restaurant,Rialto,US,us/ca/rialto/1361wfoothillblvd/-2061630068,34.106434,-117.397575,Burger King,92376,CA,Burger King
2015-11-02T17:00:35Z,2018-06-03T09:42:47Z,2102 Middlefield Rd,Fast Food Restaurant and Burger Joint,Redwood City,US,us/ca/redwoodcity/2102middlefieldrd/-2061630068,37.480769,-122.21848700000001,Burger King,94063,CA,Burger King
2016-03-21T00:23:00Z,2018-06-03T09:42:47Z,5001 Bechelli Ln,Fast Food Restaurant,Redding,US,us/ca/redding/5001bechelliln/-2061630068,40.538406,-122.354551,Burger King,96002,CA,Burger King
2015-11-02T16:11:40Z,2018-06-03T09:42:46Z,1919 Artesia Blvd,Fast Food Restaurant,Redondo Beach,US,us/ca/redondobeach/1919artesiablvd/-2061630068,33.873148,-118.379499,Burger King,90278,CA,Burger King
2015-10-23T03:30:19Z,2018-06-03T09:42:44Z,12427 Poway Rd,Fast Food Restaurant and Burger Joint,Poway,US,us/ca/poway/12427powayrd/-2061630068,32.95136,-117.06163500000001,Burger King,92064,CA,Burger King
2016-03-31T02:17:22Z,2018-06-03T09:42:44Z,1410 Main St,Fast Food Restaurant and Burger Joint,Ramona,US,us/ca/ramona/1410mainst/-2061630068,33.038004,-116.87508600000001,Burger King,92065,CA,Burger King
2016-01-24T20:48:17Z,2018-06-03T09:42:42Z,677 Contra Costa Blvd,Fast Food Restaurant and Burger Joint,Pleasant Hill,US,us/ca/pleasanthill/677contracostablvd/-2061630068,37.973044,-122.062987,Burger King,94523,CA,Burger King
2017-06-22T19:38:17Z,2018-06-03T09:42:42Z,604 Bailey Rd,Fast Food Restaurant,Pittsburg,US,us/ca/pittsburg/604baileyrd/-2061630068,38.01659,-121.94202299999999,Burger King,94565,CA,Burger King
2016-03-28T05:18:13Z,2018-06-03T09:42:40Z,765 N Lake Ave,Fast Food,Pasadena,US,us/ca/pasadena/765nlakeave/-2061630068,34.159074,-118.132842,Burger King,91104,CA,Burger King
2016-03-26T04:17:16Z,2018-06-03T09:42:39Z,8030 Van Nuys Blvd,Fast Food Restaurant,Panorama City,US,us/ca/panoramacity/8030vannuysblvd/-2061630068,34.216946,-118.44811999999999,Burger King,91402,CA,Burger King
2015-10-23T01:29:39Z,2018-06-03T09:42:39Z,13609 E Manning Ave,Fast Food Restaurant,Parlier,US,us/ca/parlier/13609emanningave/-2061630068,36.604872,-119.54588100000001,Burger King,93648,CA,Burger King
2015-10-20T01:30:35Z,2018-06-03T09:42:37Z,2734 N Tustin St,Fast Food Restaurant,Orange,US,us/ca/orange/2734ntustinst/-2061630068,33.833925,-117.837645,Burger King,92865,CA,Burger King
2015-09-13T04:22:09Z,2018-06-03T09:42:35Z,7200 Bancroft Ave,Fast Food Restaurants,Oakland,US,us/ca/oakland/7200bancroftave/-2061630068,37.766263,-122.177453,Burger King,94605,CA,Burger King
2016-03-27T05:32:27Z,2018-06-03T09:42:34Z,1541 E 12th St,Fast Food Restaurant,Oakland,US,us/ca/oakland/1541e12thst/-2061630068,37.787465000000005,-122.24588500000002,Burger King,94606,CA,Burger King
2016-03-25T03:11:33Z,2018-06-03T09:42:34Z,580 Hegenberger Rd,Fast Food Restaurants,Oakland,US,us/ca/oakland/580hegenbergerrd/-2061630068,37.745081,-122.19594599999999,Burger King,94621,CA,Burger King
2016-03-28T05:34:12Z,2018-06-03T09:42:32Z,13400 Rosecrans Ave,Fast Food Restaurant,Norwalk,US,us/ca/norwalk/13400rosecransave/-2061630068,33.902,-118.04631,Burger King,90650,CA,Burger King
2017-07-18T03:05:06Z,2018-06-03T09:42:31Z,6060 Lankershim Blvd,Fast Food,North Hollywood,US,us/ca/northhollywood/6060lankershimblvd/-2061630068,34.180859999999996,-118.38426899999999,Burger King,91606,CA,Burger King
2015-10-23T03:07:08Z,2018-06-03T09:41:34Z,3685 Main St,Fast Food Restaurant Northwest Columbus,Hilliard,US,us/oh/hilliard/3685mainst/-1161002137,40.026834,-83.161192,McDonald's,43026,OH,McDonalds
2015-10-23T02:43:30Z,2018-06-03T09:41:34Z,3672 Massillon Rd,Fast Food Restaurant and Burger Joint,Uniontown,US,us/oh/uniontown/3672massillonrd/-1161002137,40.961605,-81.465487,McDonald's,44685,OH,McDonalds
2016-03-15T19:15:10Z,2018-06-03T09:41:30Z,826 Central Park Ave,Fast food restaurants,Yonkers,US,us/ny/yonkers/826centralparkave/-2061630068,40.929359000000005,-73.85766600000001,Burger King,10704,NY,Burger King
2015-07-03T18:43:21Z,2018-06-03T09:41:29Z,519 Avon Belden Rd,Fast Food Restaurant,Avon Lake,US,us/oh/avonlake/519avonbeldenrd/-2061630068,41.492155,-82.01898299999999,Burger King,44012,OH,Burger King
2016-05-06T01:56:45Z,2018-06-03T09:41:29Z,949 E State St,Fast Food Restaurant,Athens,US,us/oh/athens/949estatest/-2061630068,39.336855,-82.06797399999999,Burger King,45701,OH,Burger King
2015-10-23T02:33:30Z,2018-06-03T09:41:28Z,3196 Manchester Rd,Fast Food Restaurants,Akron,US,us/oh/akron/3196manchesterrd/-2061630068,41.012335,-81.55407,Burger King,44319,OH,Burger King
2015-11-09T18:33:56Z,2018-06-03T09:41:26Z,1175 S Arlington St,Fast Food Restaurant and Burger Joint,Akron,US,us/oh/akron/1175sarlingtonst/-2061630068,41.040248,-81.49090100000001,Burger King,44306,OH,Burger King
2016-05-01T04:52:11Z,2018-06-03T09:41:24Z,409 Old Country Rd,Fast food restaurants,Westbury,US,us/ny/westbury/409oldcountryrd/-2061630068,40.746101,-73.599762,Burger King,11590,NY,Burger King
2015-12-02T19:31:00Z,2018-06-03T09:41:23Z,3623 Palisades Center Dr,Fast Food Restaurant and Burger Joint,West Nyack,US,us/ny/westnyack/3623palisadescenterdr/-2061630068,41.094497,-73.953459,Burger King,10994,NY,Burger King
2016-03-23T04:10:20Z,2018-06-03T09:41:23Z,4228 Bolivar Rd,Fast Food Restaurants,Wellsville,US,us/ny/wellsville/4228bolivarrd/-2061630068,42.126094,-77.969647,Burger King,14895,NY,Burger King
2016-03-08T21:14:46Z,2018-06-03T09:41:20Z,300 Herkimer Rd,Fast Food Restaurant,Utica,US,us/ny/utica/300herkimerrd/-2061630068,43.114658,-75.205499,Burger King,13502,NY,Burger King
2017-07-19T21:55:09Z,2018-06-03T09:41:19Z,6300 Thompson Rd,Fast Food Restaurant,Syracuse,US,us/ny/syracuse/6300thompsonrd/-2061630068,43.07649,-76.088981,Burger King,13206,NY,Burger King
2017-07-06T02:11:04Z,2018-06-03T09:41:19Z,4734 Onondaga Blvd,Fast Food Restaurants,Syracuse,US,us/ny/syracuse/4734onondagablvd/-2061630068,43.032717,-76.192559,Burger King,13219,NY,Burger King
2016-03-28T05:53:08Z,2018-06-03T09:41:16Z,3960 Sunrise Hwy,Fast Food Restaurant and Burger Joint,Seaford,US,us/ny/seaford/3960sunrisehwy/-2061630068,40.674461,-73.48583199999999,Burger King,11783,NY,Burger King
2016-03-16T19:04:02Z,2018-06-03T09:41:13Z,1300 Chili Ave,Fast Food Restaurants,Rochester,US,us/ny/rochester/1300chiliave/-2061630068,43.138451,-77.671161,Burger King,14624,NY,Burger King
2015-11-02T15:47:28Z,2018-06-03T09:41:12Z,4709 Sharon Rd,Fast Food Restaurant,Charlotte,US,us/nc/charlotte/4709sharonrd/-2061630068,35.147834,-80.830489,Burger King,28210,NC,Burger King
2017-07-20T15:08:42Z,2018-06-03T09:41:12Z,477 S Main St,Fast food restaurants,Sparta,US,us/nc/sparta/477smainst/-2061630068,36.500652,-81.114914,Burger King,28675,NC,Burger King
2017-06-19T14:57:12Z,2018-06-03T09:40:38Z,1831 State Route 35,Fast Food,Belmar,US,us/nj/belmar/1831stateroute35/-1161002137,40.164856,-74.050072,McDonald's,7719,NJ,McDonalds
2017-06-27T05:46:29Z,2018-06-03T09:40:38Z,1864 Burlington Mount Holly Rd,Fast Food,Mount Holly,US,us/nj/mountholly/1864burlingtonmounthollyrd/-1161002137,40.011058,-74.800751,McDonald's,8060,NJ,McDonalds
2016-03-31T02:18:13Z,2018-06-03T09:40:36Z,161 Wakefield St,Fast Food Restaurant,Rochester,US,us/nh/rochester/161wakefieldst/-1161002137,43.311383,-70.977447,McDonald's,3867,NH,McDonalds
2018-05-07T11:14:42Z,2018-06-03T09:40:35Z,148 Portsmouth Ave,Fast Food Restaurant,Exeter,US,us/nh/exeter/148portsmouthave/-1161002137,42.990742,-70.929988,McDonald's,3833,NH,McDonalds
2016-11-06T04:50:00Z,2018-06-03T09:40:34Z,1449 W 3rd St,Fast Food Restaurant,Alliance,US,us/ne/alliance/1449w3rdst/-1161002137,42.096694,-102.892821,McDonald's,69301,NE,McDonalds
2017-11-15T22:35:46Z,2018-06-03T09:40:33Z,1400 24th Ave SW,Fast Food Restaurant,Minot,US,us/nd/minot/140024thavesw/-1161002137,48.207712,-101.31464,McDonald's,58701,ND,McDonalds
2016-06-04T21:06:10Z,2018-06-03T09:40:33Z,1397 Progressive Dr,Fast Food Restaurant,Seward,US,us/ne/seward/1397progressivedr/-1161002137,40.877075,-97.102017,McDonald's,68434,NE,McDonalds
2016-03-31T02:33:05Z,2018-06-03T09:40:32Z,1301 Stelton Rd,Fast Food Restaurants,Piscataway,US,us/nj/piscataway/1301steltonrd/-1161002137,40.541815,-74.424075,McDonald's,8854,NJ,McDonalds
2017-07-23T03:12:56Z,2018-06-03T09:40:30Z,1231 Union Ave,Fast Food Restaurants,Laconia,US,us/nh/laconia/1231unionave/-1161002137,43.558544,-71.45420899999999,McDonald's,3246,NH,McDonalds
2015-12-01T15:21:01Z,2018-06-03T09:40:30Z,1241 South Ave,Fast Food Restaurant,Plainfield,US,us/nj/plainfield/1241southave/-1161002137,40.631129,-74.39879599999999,McDonald's,7062,NJ,McDonalds
2017-07-06T03:28:26Z,2018-06-03T09:40:30Z,1220 N 6th St,Fast Food,Beatrice,US,us/ne/beatrice/1220n6thst/-1161002137,40.278191,-96.74665,McDonald's,68310,NE,McDonalds
2015-09-28T22:54:39Z,2018-06-03T09:40:28Z,1180 W Highway 20,Fast Food Restaurant,Chadron,US,us/ne/chadron/1180whighway20/-1161002137,42.828801,-103.01602,McDonald's,69337,NE,McDonalds
2015-10-22T19:23:56Z,2018-06-03T09:40:27Z,112 Main St,Fast Food Restaurant,Plymouth,US,us/nh/plymouth/112mainst/-1161002137,43.758590000000005,-71.687721,McDonald's,3264,NH,McDonalds
2016-11-24T10:21:26Z,2018-06-03T09:40:27Z,1141 W Bond St,Fast Food Restaurants,Lincoln,US,us/ne/lincoln/1141wbondst/-1161002137,40.843837,-96.738672,McDonald's,68521,NE,McDonalds
2017-07-20T14:50:39Z,2018-06-03T09:40:26Z,111 Fisherville Rd,Fast Food Restaurants,Concord,US,us/nh/concord/111fishervillerd/-1161002137,43.259243,-71.58058199999999,McDonald's,3303,NH,McDonalds
2016-03-24T09:55:40Z,2018-06-03T09:40:23Z,100 Route 130 N,Fast Food Restaurant,Riverton,US,us/nj/riverton/100route130n/-1161002137,39.985765,-75.013888,McDonald's,8077,NJ,McDonalds
2016-01-06T18:12:58Z,2018-06-03T09:40:22Z,10 Simpson Rd,Fast Food Restaurant,Columbia,US,us/nj/columbia/10simpsonrd/-1161002137,40.931133,-75.097634,McDonald's,7832,NJ,McDonalds
2015-10-28T16:18:54Z,2018-06-03T09:40:21Z,1920 E 42nd St,Fast Food Restaurants,Odessa,US,us/tx/odessa/1920e42ndst/-2061630068,31.888678999999996,-102.356185,Burger King,79762,TX,Burger King
2015-10-28T16:18:39Z,2018-06-03T09:40:17Z,1700 W University Dr,Fast Food Restaurant,McKinney,US,us/tx/mckinney/1700wuniversitydr/-2061630068,33.216656,-96.63171899999999,Burger King,75069,TX,Burger King
2015-11-19T22:17:27Z,2018-06-03T09:40:17Z,700 Nolana Ave,Fast Food,McAllen,US,us/tx/mcallen/700nolanaave/-2061630068,26.239152,-98.22186500000001,Burger King,78504,TX,Burger King
2016-03-27T05:28:12Z,2018-06-03T09:40:15Z,2405 19th St,Fast Food Restaurant North Overton,Lubbock,US,us/tx/lubbock/240519thst/-2061630068,33.577754999999996,-101.868444,Burger King,79401,TX,Burger King
2015-10-28T16:23:15Z,2018-06-03T09:40:15Z,2002 50th St,Fast Food Restaurant,Lubbock,US,us/tx/lubbock/200250thst/-2061630068,33.54911,-101.860063,Burger King,79412,TX,Burger King
2016-03-27T05:28:16Z,2018-06-03T09:40:15Z,4202 82nd St,Fast Food Restaurant,Lubbock,US,us/tx/lubbock/420282ndst/-2061630068,33.519732,-101.90123100000001,Burger King,79423,TX,Burger King
2015-10-23T01:24:31Z,2018-06-03T09:40:12Z,9810 Mines Rd,Fast Food Restaurants,Laredo,US,us/tx/laredo/9810minesrd/-2061630068,27.592189,-99.512159,Burger King,78045,TX,Burger King
2015-10-28T16:32:59Z,2018-06-03T09:40:10Z,1102 N Main St,Fast Food Restaurant,La Feria,US,us/tx/laferia/1102nmainst/-2061630068,26.162935,-97.82403199999999,Burger King,78559,TX,Burger King
2016-11-08T02:43:19Z,2018-06-03T09:40:08Z,4095 N Belt Line Rd,Fast Food Restaurants,Irving,US,us/tx/irving/4095nbeltlinerd/-2061630068,32.86468,-96.992263,Burger King,75038,TX,Burger King
2017-04-05T21:14:04Z,2018-06-03T09:40:07Z,3730 Scott St,Fast Food Restaurant and Burger Joint Greater Third Ward,Houston,US,us/tx/houston/3730scottst/-2061630068,29.721605,-95.352333,Burger King,77004,TX,Burger King
2016-06-08T16:18:22Z,2018-06-03T09:40:06Z,5115 Kirby Dr,Fast Food,Houston,US,us/tx/houston/5115kirbydr/-2061630068,29.726663000000002,-95.4181,Burger King,77098,TX,Burger King
2015-11-09T18:21:34Z,2018-06-03T09:40:05Z,700 Travis St,Fast Food Restaurant,Houston,US,us/tx/houston/700travisst/-2061630068,29.759701,-95.36448100000001,Burger King,77002,TX,Burger King
2016-06-11T00:07:58Z,2018-06-03T09:40:04Z,1154 Edgebrook Dr,Fast Food Restaurant,Houston,US,us/tx/houston/1154edgebrookdr/-2061630068,29.641908,-95.24175100000001,Burger King,77034,TX,Burger King
2016-03-28T05:44:35Z,2018-06-03T03:09:36Z,6204 San Mateo Blvd NE,Fast Food Restaurant,Albuquerque,US,us/nm/albuquerque/6204sanmateoblvdne/-791445730,35.146426,-106.585746,Wendy's,87109,NM,Wendys
